date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,v_tat,c_tat,canceled_rides_by_customer,canceled_rides_by_driver,incomplete_rides,incomplete_rides_reason,booking_value,payment_method,ride_distance,driver_ratings,customer_rating,pickup_datetime,pickup_hour,pickup_day,pickup_dayofweek
2024-07-01 10:27:00,10:27:00,CNR1936595210,success,CID542945,mini,marathahalli,koramangala,91.0,115.0,,,No,,122,cash,41,3.4,4.1,2024-07-01 10:27:00,10,2024-07-01,Monday
2024-07-23 22:30:00,22:30:00,CNR4175897712,success,CID773655,auto,hsr layout,hsr layout,287.0,140.0,,,No,,399,upi,4,3.1,4.4,2024-07-23 22:30:00,22,2024-07-23,Tuesday
2024-07-01 13:13:00,13:13:00,CNR7888587725,success,CID673118,auto,langford town,padmanabhanagar,63.0,65.0,,,No,,322,credit card,15,4.8,3.4,2024-07-01 13:13:00,13,2024-07-01,Monday
2024-07-14 22:00:00,22:00:00,CNR3456636761,success,CID546173,prime sedan,cox town,basavanagudi,105.0,45.0,,,No,,308,cash,23,4.2,4.4,2024-07-14 22:00:00,22,2024-07-14,Sunday
2024-07-15 18:13:00,18:13:00,CNR7074026686,success,CID584199,mini,btm layout,jp nagar,189.0,135.0,,,No,,436,cash,11,3.6,3.7,2024-07-15 18:13:00,18,2024-07-15,Monday
2024-07-23 19:23:00,19:23:00,CNR3932355873,canceled by driver,CID316516,bike,kengeri,shivajinagar,,,,More than permitted people in there,,,253,unknown,0,4.0,4.0,2024-07-23 19:23:00,19,2024-07-23,Tuesday
2024-07-27 05:48:00,05:48:00,CNR5397036489,success,CID692445,ebike,shantinagar,mg road,203.0,110.0,,,No,,361,upi,12,4.5,4.7,2024-07-27 05:48:00,5,2024-07-27,Saturday
2024-07-30 01:36:00,01:36:00,CNR7392121051,canceled by driver,CID873035,prime suv,yelahanka,koramangala,,,,Customer related issue,,,342,unknown,0,4.0,4.0,2024-07-30 01:36:00,1,2024-07-30,Tuesday
2024-07-06 16:50:00,16:50:00,CNR6260083080,driver not found,CID148987,mini,jayanagar,indiranagar,,,,,,,372,unknown,0,4.0,4.0,2024-07-06 16:50:00,16,2024-07-06,Saturday
2024-07-01 07:04:00,07:04:00,CNR1017300259,success,CID947075,mini,hosur road,devanahalli,238.0,60.0,,,No,,2743,upi,31,4.8,3.8,2024-07-01 07:04:00,7,2024-07-01,Monday
2024-07-30 07:35:00,07:35:00,CNR9884306081,canceled by driver,CID705785,prime suv,richmond town,hebbal,,,,Customer was coughing/sick,,,631,unknown,0,4.0,4.0,2024-07-30 07:35:00,7,2024-07-30,Tuesday
2024-07-19 11:20:00,11:20:00,CNR1673614075,success,CID851476,ebike,devanahalli,indiranagar,126.0,35.0,,,No,,253,cash,21,4.8,4.8,2024-07-19 11:20:00,11,2024-07-19,Friday
2024-07-27 13:29:00,13:29:00,CNR5951548897,driver not found,CID135515,prime sedan,yeshwanthpur,varthur,,,,,,,511,unknown,0,4.0,4.0,2024-07-27 13:29:00,13,2024-07-27,Saturday
2024-07-27 06:21:00,06:21:00,CNR8000039793,driver not found,CID361520,prime plus,mg road,bannerghatta road,,,,,,,1322,unknown,0,4.0,4.0,2024-07-27 06:21:00,6,2024-07-27,Saturday
2024-07-15 14:26:00,14:26:00,CNR4328152878,success,CID548814,mini,malleshwaram,koramangala,105.0,95.0,,,No,,651,cash,21,3.7,3.6,2024-07-15 14:26:00,14,2024-07-15,Monday
2024-07-12 08:08:00,08:08:00,CNR7610259153,success,CID124289,prime suv,langford town,kadugodi,182.0,80.0,,,No,,1613,cash,4,4.6,4.7,2024-07-12 08:08:00,8,2024-07-12,Friday
2024-07-14 15:20:00,15:20:00,CNR2474581469,success,CID768265,prime suv,whitefield,richmond town,168.0,75.0,,,No,,453,cash,35,4.6,3.8,2024-07-14 15:20:00,15,2024-07-14,Sunday
2024-07-07 21:16:00,21:16:00,CNR1119943747,success,CID928300,mini,varthur,btm layout,63.0,30.0,,,No,,425,upi,12,4.9,3.6,2024-07-07 21:16:00,21,2024-07-07,Sunday
2024-07-15 22:52:00,22:52:00,CNR5868505908,canceled by customer,CID928589,prime suv,sahakar nagar,hulimavu,,,Driver asked to cancel,,,,129,unknown,0,4.0,4.0,2024-07-15 22:52:00,22,2024-07-15,Monday
2024-07-05 01:14:00,01:14:00,CNR9867710327,success,CID773309,mini,shantinagar,padmanabhanagar,140.0,55.0,,,No,,170,upi,16,3.1,4.7,2024-07-05 01:14:00,1,2024-07-05,Friday
2024-07-06 23:36:00,23:36:00,CNR1823387383,success,CID332918,mini,bannerghatta road,kr puram,203.0,50.0,,,No,,512,cash,1,4.5,3.1,2024-07-06 23:36:00,23,2024-07-06,Saturday
2024-07-06 04:45:00,04:45:00,CNR3942595290,success,CID518444,auto,kengeri,cox town,280.0,100.0,,,No,,514,cash,3,3.2,4.5,2024-07-06 04:45:00,4,2024-07-06,Saturday
2024-07-15 16:05:00,16:05:00,CNR2145355946,success,CID255978,prime suv,indiranagar,basavanagudi,119.0,145.0,,,No,,666,cash,36,4.2,4.7,2024-07-15 16:05:00,16,2024-07-15,Monday
2024-07-09 22:58:00,22:58:00,CNR4673282114,success,CID450715,bike,kadugodi,kadugodi,308.0,120.0,,,Yes,customer demand,266,cash,1,4.2,3.4,2024-07-09 22:58:00,22,2024-07-09,Tuesday
2024-07-17 11:07:00,11:07:00,CNR3034924178,success,CID635504,mini,ulsoor,sahakar nagar,273.0,140.0,,,No,,181,cash,33,3.7,4.7,2024-07-17 11:07:00,11,2024-07-17,Wednesday
2024-07-17 12:13:00,12:13:00,CNR2570589753,success,CID558918,bike,peenya,kengeri,98.0,135.0,,,No,,682,cash,37,3.0,4.7,2024-07-17 12:13:00,12,2024-07-17,Wednesday
2024-07-22 08:28:00,08:28:00,CNR1621858305,success,CID879255,bike,kr puram,shantinagar,77.0,25.0,,,No,,190,cash,41,4.1,4.7,2024-07-22 08:28:00,8,2024-07-22,Monday
2024-07-26 06:51:00,06:51:00,CNR2482765753,success,CID141886,auto,yelahanka,mg road,63.0,45.0,,,No,,136,cash,1,3.2,4.8,2024-07-26 06:51:00,6,2024-07-26,Friday
2024-07-19 11:08:00,11:08:00,CNR4121154059,success,CID830465,mini,bellandur,rt nagar,266.0,90.0,,,Yes,other issue,1819,upi,19,3.6,4.2,2024-07-19 11:08:00,11,2024-07-19,Friday
2024-07-11 23:43:00,23:43:00,CNR7534716098,success,CID672492,prime suv,richmond town,kammanahalli,196.0,125.0,,,No,,357,upi,8,4.3,3.2,2024-07-11 23:43:00,23,2024-07-11,Thursday
2024-07-17 07:43:00,07:43:00,CNR5710362571,success,CID604445,prime suv,mg road,hulimavu,308.0,110.0,,,No,,556,cash,17,3.0,3.5,2024-07-17 07:43:00,7,2024-07-17,Wednesday
2024-07-15 21:52:00,21:52:00,CNR2767312079,success,CID805575,mini,kadugodi,kadugodi,126.0,100.0,,,No,,293,upi,28,4.7,5.0,2024-07-15 21:52:00,21,2024-07-15,Monday
2024-07-21 08:02:00,08:02:00,CNR4588512257,driver not found,CID190408,prime suv,jp nagar,banashankari,,,,,,,596,unknown,0,4.0,4.0,2024-07-21 08:02:00,8,2024-07-21,Sunday
2024-07-03 15:13:00,15:13:00,CNR8713476600,driver not found,CID480262,bike,malleshwaram,ramamurthy nagar,,,,,,,424,unknown,0,4.0,4.0,2024-07-03 15:13:00,15,2024-07-03,Wednesday
2024-07-04 13:00:00,13:00:00,CNR9211024319,success,CID577109,mini,indiranagar,rajarajeshwari nagar,252.0,120.0,,,No,,411,upi,46,4.3,4.7,2024-07-04 13:00:00,13,2024-07-04,Thursday
2024-07-19 17:26:00,17:26:00,CNR6706283411,success,CID803048,auto,devanahalli,chamarajpet,77.0,115.0,,,No,,138,upi,14,4.9,3.5,2024-07-19 17:26:00,17,2024-07-19,Friday
2024-07-13 18:20:00,18:20:00,CNR1574647145,canceled by driver,CID828846,auto,rt nagar,chamarajpet,,,,Customer related issue,,,129,unknown,0,4.0,4.0,2024-07-13 18:20:00,18,2024-07-13,Saturday
2024-07-03 08:15:00,08:15:00,CNR7008858847,canceled by driver,CID918634,bike,chamarajpet,kadugodi,,,,Customer related issue,,,366,unknown,0,4.0,4.0,2024-07-03 08:15:00,8,2024-07-03,Wednesday
2024-07-16 18:06:00,18:06:00,CNR5835196532,success,CID543881,prime sedan,cox town,chickpet,49.0,55.0,,,No,,880,cash,12,3.3,4.9,2024-07-16 18:06:00,18,2024-07-16,Tuesday
2024-07-13 01:18:00,01:18:00,CNR7343037654,success,CID422866,mini,rajarajeshwari nagar,yeshwanthpur,252.0,125.0,,,No,,257,cash,31,4.4,4.2,2024-07-13 01:18:00,1,2024-07-13,Saturday
2024-07-11 16:59:00,16:59:00,CNR4950756852,success,CID603909,prime sedan,peenya,yeshwanthpur,49.0,50.0,,,No,,748,upi,37,4.1,4.4,2024-07-11 16:59:00,16,2024-07-11,Thursday
2024-07-02 11:09:00,11:09:00,CNR3221692969,success,CID628532,prime plus,mysore road,indiranagar,147.0,75.0,,,No,,108,credit card,8,3.1,3.2,2024-07-02 11:09:00,11,2024-07-02,Tuesday
2024-07-01 09:34:00,09:34:00,CNR3674807575,success,CID528761,bike,yeshwanthpur,sarjapur road,133.0,125.0,,,No,,729,upi,28,3.0,3.6,2024-07-01 09:34:00,9,2024-07-01,Monday
2024-07-30 20:32:00,20:32:00,CNR4585195856,canceled by driver,CID314789,prime sedan,indiranagar,jp nagar,,,,Customer related issue,,,444,unknown,0,4.0,4.0,2024-07-30 20:32:00,20,2024-07-30,Tuesday
2024-07-10 20:44:00,20:44:00,CNR1130940660,driver not found,CID687060,bike,chamarajpet,mg road,,,,,,,950,unknown,0,4.0,4.0,2024-07-10 20:44:00,20,2024-07-10,Wednesday
2024-07-18 01:04:00,01:04:00,CNR6309283087,success,CID810611,prime suv,peenya,btm layout,273.0,110.0,,,No,,320,upi,13,3.8,5.0,2024-07-18 01:04:00,1,2024-07-18,Thursday
2024-07-28 22:13:00,22:13:00,CNR4807879618,success,CID815946,prime sedan,koramangala,malleshwaram,112.0,105.0,,,No,,643,upi,42,4.2,3.7,2024-07-28 22:13:00,22,2024-07-28,Sunday
2024-07-06 22:55:00,22:55:00,CNR8240604239,driver not found,CID739237,bike,indiranagar,devanahalli,,,,,,,1572,unknown,0,4.0,4.0,2024-07-06 22:55:00,22,2024-07-06,Saturday
2024-07-04 07:28:00,07:28:00,CNR6656172559,canceled by driver,CID709013,prime suv,rajajinagar,chamarajpet,,,,Personal & Car related issue,,,412,unknown,0,4.0,4.0,2024-07-04 07:28:00,7,2024-07-04,Thursday
2024-07-12 07:24:00,07:24:00,CNR3496527585,success,CID143047,prime suv,langford town,rt nagar,133.0,90.0,,,No,,439,cash,38,4.4,3.2,2024-07-12 07:24:00,7,2024-07-12,Friday
2024-07-13 09:31:00,09:31:00,CNR9926571191,success,CID926847,auto,vijayanagar,magadi road,266.0,75.0,,,No,,170,upi,8,4.7,3.9,2024-07-13 09:31:00,9,2024-07-13,Saturday
2024-07-24 03:27:00,03:27:00,CNR9875083549,success,CID397467,prime plus,whitefield,cox town,196.0,35.0,,,No,,385,cash,20,3.2,3.7,2024-07-24 03:27:00,3,2024-07-24,Wednesday
2024-07-23 02:11:00,02:11:00,CNR5039969886,success,CID470706,auto,indiranagar,kr puram,308.0,65.0,,,No,,387,cash,10,3.0,3.5,2024-07-23 02:11:00,2,2024-07-23,Tuesday
2024-07-10 13:33:00,13:33:00,CNR8488983044,canceled by driver,CID832092,prime plus,rajajinagar,mysore road,,,,Customer was coughing/sick,,,424,unknown,0,4.0,4.0,2024-07-10 13:33:00,13,2024-07-10,Wednesday
2024-07-21 05:58:00,05:58:00,CNR6665388773,success,CID334526,auto,basavanagudi,kadugodi,287.0,115.0,,,No,,465,upi,19,3.9,3.6,2024-07-21 05:58:00,5,2024-07-21,Sunday
2024-07-11 06:47:00,06:47:00,CNR6377136924,canceled by driver,CID112142,prime sedan,jayanagar,koramangala,,,,Personal & Car related issue,,,427,unknown,0,4.0,4.0,2024-07-11 06:47:00,6,2024-07-11,Thursday
2024-07-12 15:42:00,15:42:00,CNR6336585152,success,CID121491,ebike,shivajinagar,hennur,119.0,95.0,,,No,,321,upi,44,4.6,3.6,2024-07-12 15:42:00,15,2024-07-12,Friday
2024-07-25 15:47:00,15:47:00,CNR3352960698,success,CID526333,bike,sahakar nagar,chickpet,238.0,50.0,,,No,,408,cash,26,4.4,3.5,2024-07-25 15:47:00,15,2024-07-25,Thursday
2024-07-05 06:27:00,06:27:00,CNR4738442823,success,CID511037,bike,majestic,jayanagar,70.0,70.0,,,No,,624,upi,42,3.5,3.8,2024-07-05 06:27:00,6,2024-07-05,Friday
2024-07-23 09:42:00,09:42:00,CNR9871035629,driver not found,CID857222,bike,kadugodi,chickpet,,,,,,,422,unknown,0,4.0,4.0,2024-07-23 09:42:00,9,2024-07-23,Tuesday
2024-07-26 19:56:00,19:56:00,CNR5278517188,success,CID198707,prime suv,malleshwaram,kammanahalli,35.0,130.0,,,No,,309,cash,1,4.6,4.6,2024-07-26 19:56:00,19,2024-07-26,Friday
2024-07-18 05:34:00,05:34:00,CNR9222944794,success,CID575113,bike,langford town,kammanahalli,147.0,25.0,,,No,,894,cash,6,3.2,3.8,2024-07-18 05:34:00,5,2024-07-18,Thursday
2024-07-08 00:17:00,00:17:00,CNR9405107051,canceled by driver,CID684519,mini,bellandur,majestic,,,,Customer related issue,,,1609,unknown,0,4.0,4.0,2024-07-08 00:17:00,0,2024-07-08,Monday
2024-07-24 00:58:00,00:58:00,CNR7474077259,success,CID835258,ebike,hosur road,bellandur,196.0,75.0,,,No,,818,cash,39,3.6,3.4,2024-07-24 00:58:00,0,2024-07-24,Wednesday
2024-07-14 12:57:00,12:57:00,CNR6393259694,canceled by customer,CID152677,mini,mg road,kammanahalli,,,Driver is not moving towards pickup location,,,,170,unknown,0,4.0,4.0,2024-07-14 12:57:00,12,2024-07-14,Sunday
2024-07-24 15:31:00,15:31:00,CNR2038006491,success,CID146213,prime suv,kr puram,whitefield,182.0,90.0,,,No,,620,upi,29,4.1,4.8,2024-07-24 15:31:00,15,2024-07-24,Wednesday
2024-07-07 13:02:00,13:02:00,CNR2200213842,canceled by customer,CID672046,bike,kengeri,yelahanka,,,Wrong Address,,,,940,unknown,0,4.0,4.0,2024-07-07 13:02:00,13,2024-07-07,Sunday
2024-07-10 11:10:00,11:10:00,CNR2038975015,success,CID334460,prime sedan,varthur,bellandur,245.0,110.0,,,No,,255,upi,44,3.9,4.3,2024-07-10 11:10:00,11,2024-07-10,Wednesday
2024-07-22 02:42:00,02:42:00,CNR7507506715,canceled by customer,CID807422,ebike,btm layout,kadugodi,,,AC is Not working,,,,116,unknown,0,4.0,4.0,2024-07-22 02:42:00,2,2024-07-22,Monday
2024-07-28 02:49:00,02:49:00,CNR6376699279,canceled by driver,CID992813,auto,hsr layout,magadi road,,,,Personal & Car related issue,,,350,unknown,0,4.0,4.0,2024-07-28 02:49:00,2,2024-07-28,Sunday
2024-07-25 23:18:00,23:18:00,CNR5256173931,canceled by driver,CID365341,prime sedan,rt nagar,langford town,,,,Customer related issue,,,212,unknown,0,4.0,4.0,2024-07-25 23:18:00,23,2024-07-25,Thursday
2024-07-13 13:32:00,13:32:00,CNR5575932173,success,CID830397,prime plus,peenya,hsr layout,175.0,40.0,,,No,,1692,cash,38,4.1,3.8,2024-07-13 13:32:00,13,2024-07-13,Saturday
2024-07-17 09:54:00,09:54:00,CNR3965251627,success,CID376519,prime suv,padmanabhanagar,indiranagar,98.0,95.0,,,No,,1595,upi,10,4.5,3.0,2024-07-17 09:54:00,9,2024-07-17,Wednesday
2024-07-25 10:05:00,10:05:00,CNR5404792259,success,CID335352,prime suv,peenya,padmanabhanagar,84.0,120.0,,,No,,364,credit card,35,3.8,4.3,2024-07-25 10:05:00,10,2024-07-25,Thursday
2024-07-06 08:44:00,08:44:00,CNR3197069873,success,CID948127,prime plus,sahakar nagar,marathahalli,49.0,50.0,,,No,,146,cash,36,3.5,4.6,2024-07-06 08:44:00,8,2024-07-06,Saturday
2024-07-27 01:32:00,01:32:00,CNR6619344276,success,CID585288,auto,majestic,hebbal,273.0,80.0,,,No,,343,upi,7,4.8,4.9,2024-07-27 01:32:00,1,2024-07-27,Saturday
2024-07-02 11:28:00,11:28:00,CNR5009249274,success,CID724833,mini,banashankari,frazer town,280.0,90.0,,,No,,195,upi,11,4.6,3.3,2024-07-02 11:28:00,11,2024-07-02,Tuesday
2024-07-12 11:46:00,11:46:00,CNR5934272119,canceled by driver,CID504665,prime sedan,basavanagudi,kammanahalli,,,,Personal & Car related issue,,,442,unknown,0,4.0,4.0,2024-07-12 11:46:00,11,2024-07-12,Friday
2024-07-06 16:50:00,16:50:00,CNR6262736633,success,CID755864,bike,langford town,tumkur road,287.0,80.0,,,No,,114,upi,26,3.5,4.9,2024-07-06 16:50:00,16,2024-07-06,Saturday
2024-07-27 17:29:00,17:29:00,CNR1376404012,success,CID709975,bike,electronic city,shantinagar,217.0,140.0,,,No,,164,upi,42,3.8,3.2,2024-07-27 17:29:00,17,2024-07-27,Saturday
2024-07-21 03:08:00,03:08:00,CNR4874909588,success,CID999584,prime suv,hulimavu,whitefield,42.0,145.0,,,No,,177,upi,31,3.1,4.9,2024-07-21 03:08:00,3,2024-07-21,Sunday
2024-07-23 15:54:00,15:54:00,CNR4497633018,success,CID225396,bike,hennur,hosur road,259.0,80.0,,,No,,829,cash,23,3.8,3.3,2024-07-23 15:54:00,15,2024-07-23,Tuesday
2024-07-18 23:06:00,23:06:00,CNR6628760349,canceled by customer,CID559763,auto,richmond town,kadugodi,,,Driver asked to cancel,,,,135,unknown,0,4.0,4.0,2024-07-18 23:06:00,23,2024-07-18,Thursday
2024-07-02 13:08:00,13:08:00,CNR4145802177,success,CID319421,auto,yeshwanthpur,jayanagar,189.0,135.0,,,No,,248,cash,15,3.4,3.7,2024-07-02 13:08:00,13,2024-07-02,Tuesday
2024-07-13 03:45:00,03:45:00,CNR5788329144,success,CID757172,bike,sarjapur road,yeshwanthpur,56.0,125.0,,,Yes,customer demand,516,cash,37,4.1,3.3,2024-07-13 03:45:00,3,2024-07-13,Saturday
2024-07-09 02:28:00,02:28:00,CNR6131444936,canceled by driver,CID524509,auto,vijayanagar,richmond town,,,,More than permitted people in there,,,247,unknown,0,4.0,4.0,2024-07-09 02:28:00,2,2024-07-09,Tuesday
2024-07-04 12:53:00,12:53:00,CNR5270232953,success,CID414809,prime suv,hulimavu,chickpet,77.0,140.0,,,No,,368,upi,43,4.7,3.5,2024-07-04 12:53:00,12,2024-07-04,Thursday
2024-07-17 13:15:00,13:15:00,CNR7937775205,driver not found,CID670960,prime suv,indiranagar,hennur,,,,,,,454,unknown,0,4.0,4.0,2024-07-17 13:15:00,13,2024-07-17,Wednesday
2024-07-08 22:17:00,22:17:00,CNR3712981034,success,CID591699,mini,jayanagar,majestic,98.0,105.0,,,No,,1250,cash,13,3.9,3.6,2024-07-08 22:17:00,22,2024-07-08,Monday
2024-07-21 16:24:00,16:24:00,CNR5102484925,driver not found,CID506586,prime plus,jp nagar,tumkur road,,,,,,,156,unknown,0,4.0,4.0,2024-07-21 16:24:00,16,2024-07-21,Sunday
2024-07-13 00:59:00,00:59:00,CNR7590515499,success,CID975487,prime suv,hulimavu,kadugodi,56.0,145.0,,,No,,443,credit card,38,3.6,3.7,2024-07-13 00:59:00,0,2024-07-13,Saturday
2024-07-21 22:33:00,22:33:00,CNR5071852914,success,CID374907,ebike,yelahanka,richmond town,224.0,55.0,,,No,,896,cash,5,4.2,3.9,2024-07-21 22:33:00,22,2024-07-21,Sunday
2024-07-21 16:51:00,16:51:00,CNR6831741812,success,CID826013,prime suv,vijayanagar,rt nagar,42.0,90.0,,,No,,194,cash,17,4.2,3.3,2024-07-21 16:51:00,16,2024-07-21,Sunday
2024-07-27 01:05:00,01:05:00,CNR4097487099,success,CID645450,mini,nagarbhavi,malleshwaram,56.0,45.0,,,No,,152,cash,18,4.9,3.8,2024-07-27 01:05:00,1,2024-07-27,Saturday
2024-07-27 02:28:00,02:28:00,CNR8029395846,canceled by driver,CID558581,ebike,rt nagar,sahakar nagar,,,,Personal & Car related issue,,,154,unknown,0,4.0,4.0,2024-07-27 02:28:00,2,2024-07-27,Saturday
2024-07-24 19:08:00,19:08:00,CNR6092085262,success,CID984545,mini,banashankari,frazer town,98.0,55.0,,,No,,1647,upi,36,3.3,4.4,2024-07-24 19:08:00,19,2024-07-24,Wednesday
2024-07-29 22:29:00,22:29:00,CNR4491036067,success,CID479274,prime suv,btm layout,whitefield,91.0,60.0,,,No,,370,upi,26,3.4,3.6,2024-07-29 22:29:00,22,2024-07-29,Monday
2024-07-30 02:26:00,02:26:00,CNR2687635278,success,CID316279,bike,rajarajeshwari nagar,koramangala,126.0,130.0,,,No,,237,upi,2,4.4,3.5,2024-07-30 02:26:00,2,2024-07-30,Tuesday
2024-07-27 12:28:00,12:28:00,CNR6225654193,canceled by driver,CID221890,mini,jp nagar,kadugodi,,,,Personal & Car related issue,,,189,unknown,0,4.0,4.0,2024-07-27 12:28:00,12,2024-07-27,Saturday
2024-07-28 14:46:00,14:46:00,CNR6713315894,success,CID104160,prime plus,marathahalli,jayanagar,161.0,75.0,,,No,,403,cash,18,4.9,3.4,2024-07-28 14:46:00,14,2024-07-28,Sunday
2024-07-11 00:20:00,00:20:00,CNR9781892535,success,CID287309,auto,electronic city,varthur,245.0,55.0,,,Yes,vehicle breakdown,221,cash,7,4.4,3.7,2024-07-11 00:20:00,0,2024-07-11,Thursday
2024-07-28 02:18:00,02:18:00,CNR3779998145,success,CID272812,prime sedan,bannerghatta road,magadi road,196.0,95.0,,,No,,287,cash,47,4.5,4.7,2024-07-28 02:18:00,2,2024-07-28,Sunday
2024-07-09 22:35:00,22:35:00,CNR5722643542,canceled by driver,CID894986,prime plus,magadi road,hosur road,,,,More than permitted people in there,,,409,unknown,0,4.0,4.0,2024-07-09 22:35:00,22,2024-07-09,Tuesday
2024-07-01 18:34:00,18:34:00,CNR7413945459,success,CID816766,bike,sahakar nagar,rajarajeshwari nagar,98.0,105.0,,,No,,475,upi,15,4.3,3.3,2024-07-01 18:34:00,18,2024-07-01,Monday
2024-07-10 10:15:00,10:15:00,CNR7878551557,success,CID141110,prime plus,hulimavu,tumkur road,217.0,110.0,,,No,,468,upi,9,4.2,3.2,2024-07-10 10:15:00,10,2024-07-10,Wednesday
2024-07-11 17:03:00,17:03:00,CNR8842004583,success,CID475739,auto,hennur,mysore road,294.0,145.0,,,No,,836,upi,3,3.2,3.9,2024-07-11 17:03:00,17,2024-07-11,Thursday
2024-07-20 23:43:00,23:43:00,CNR3728521127,canceled by driver,CID305005,auto,hebbal,banashankari,,,,Personal & Car related issue,,,486,unknown,0,4.0,4.0,2024-07-20 23:43:00,23,2024-07-20,Saturday
2024-07-22 16:57:00,16:57:00,CNR4087677885,canceled by driver,CID882200,auto,frazer town,rajajinagar,,,,Customer was coughing/sick,,,329,unknown,0,4.0,4.0,2024-07-22 16:57:00,16,2024-07-22,Monday
2024-07-14 00:38:00,00:38:00,CNR2720435003,canceled by customer,CID840117,bike,ramamurthy nagar,basavanagudi,,,AC is Not working,,,,1857,unknown,0,4.0,4.0,2024-07-14 00:38:00,0,2024-07-14,Sunday
2024-07-07 09:39:00,09:39:00,CNR2602556020,success,CID561299,bike,sahakar nagar,whitefield,105.0,110.0,,,No,,172,upi,20,4.2,3.7,2024-07-07 09:39:00,9,2024-07-07,Sunday
2024-07-03 07:53:00,07:53:00,CNR6907297923,success,CID160834,prime suv,rajarajeshwari nagar,magadi road,42.0,105.0,,,No,,424,cash,14,3.4,3.9,2024-07-03 07:53:00,7,2024-07-03,Wednesday
2024-07-30 04:25:00,04:25:00,CNR2474447359,success,CID361722,auto,rajajinagar,kadugodi,126.0,55.0,,,No,,228,cash,17,3.3,4.1,2024-07-30 04:25:00,4,2024-07-30,Tuesday
2024-07-18 05:33:00,05:33:00,CNR2631317852,canceled by driver,CID221591,prime plus,mg road,bannerghatta road,,,,Customer related issue,,,160,unknown,0,4.0,4.0,2024-07-18 05:33:00,5,2024-07-18,Thursday
2024-07-25 06:09:00,06:09:00,CNR7926983762,success,CID455554,auto,vijayanagar,hsr layout,63.0,80.0,,,No,,325,upi,8,3.7,3.5,2024-07-25 06:09:00,6,2024-07-25,Thursday
2024-07-16 14:04:00,14:04:00,CNR3531304736,driver not found,CID506204,prime sedan,kadugodi,hebbal,,,,,,,336,unknown,0,4.0,4.0,2024-07-16 14:04:00,14,2024-07-16,Tuesday
2024-07-15 12:47:00,12:47:00,CNR8372041982,driver not found,CID333681,bike,kr puram,cox town,,,,,,,335,unknown,0,4.0,4.0,2024-07-15 12:47:00,12,2024-07-15,Monday
2024-07-04 20:52:00,20:52:00,CNR2009591240,success,CID217298,bike,sahakar nagar,ulsoor,98.0,65.0,,,No,,1275,cash,18,4.7,4.1,2024-07-04 20:52:00,20,2024-07-04,Thursday
2024-07-02 05:00:00,05:00:00,CNR4206516394,canceled by customer,CID890434,bike,koramangala,magadi road,,,Change of plans,,,,665,unknown,0,4.0,4.0,2024-07-02 05:00:00,5,2024-07-02,Tuesday
2024-07-06 03:31:00,03:31:00,CNR6869070217,canceled by customer,CID969793,prime suv,mg road,shivajinagar,,,Driver asked to cancel,,,,208,unknown,0,4.0,4.0,2024-07-06 03:31:00,3,2024-07-06,Saturday
2024-07-24 02:56:00,02:56:00,CNR5208450939,success,CID277411,auto,kammanahalli,hsr layout,252.0,140.0,,,No,,362,debit card,5,4.0,4.7,2024-07-24 02:56:00,2,2024-07-24,Wednesday
2024-07-09 08:39:00,08:39:00,CNR9490289718,success,CID158008,auto,peenya,malleshwaram,182.0,125.0,,,No,,160,cash,7,3.9,4.0,2024-07-09 08:39:00,8,2024-07-09,Tuesday
2024-07-08 11:05:00,11:05:00,CNR3040962723,canceled by customer,CID302622,ebike,hebbal,bellandur,,,Driver asked to cancel,,,,238,unknown,0,4.0,4.0,2024-07-08 11:05:00,11,2024-07-08,Monday
2024-07-09 16:13:00,16:13:00,CNR1151858708,success,CID357775,prime sedan,rajajinagar,kengeri,77.0,55.0,,,No,,285,cash,45,3.4,4.8,2024-07-09 16:13:00,16,2024-07-09,Tuesday
2024-07-08 22:11:00,22:11:00,CNR5645283824,success,CID211591,mini,whitefield,marathahalli,35.0,110.0,,,No,,500,upi,2,3.3,3.5,2024-07-08 22:11:00,22,2024-07-08,Monday
2024-07-16 22:43:00,22:43:00,CNR4404185676,success,CID890400,ebike,rajarajeshwari nagar,banashankari,196.0,50.0,,,No,,128,cash,17,4.2,4.5,2024-07-16 22:43:00,22,2024-07-16,Tuesday
